date	region	fips	infections	deaths
2020-10-31	South East	7	95350	5267
2020-10-31	South West	8	45905	2020
2020-10-31	East of England	9	53940	4381
2020-11-01	East Midlands	1	87004	3428
2020-11-01	North West	2	228716	8017
2020-11-01	North East	3	66515	2694
2020-11-01	London	4	102065	6537
2020-11-01	Yorkshire and The Humber	5	140472	4440
2020-11-01	West Midlands	6	96963	5088
2020-11-01	South East	7	96963	5289
2020-11-01	South West	8	46620	2028
2020-11-01	East of England	9	54578	4400
2020-11-02	East Midlands	1	90249	3465
2020-11-02	North West	2	234645	8098
2020-11-02	North East	3	68187	2712
2020-11-02	London	4	104978	6555
2020-11-02	Yorkshire and The Humber	5	145138	4487
2020-11-02	West Midlands	6	100605	5125
2020-11-02	South East	7	100605	5309
2020-11-02	South West	8	48410	2042
2020-11-02	East of England	9	55952	4414
2020-11-03	East Midlands	1	92609	3490
2020-11-03	North West	2	239088	8192
2020-11-03	North East	3	69703	2729
2020-11-03	London	4	107107	6568
2020-11-03	Yorkshire and The Humber	5	149082	4553
2020-11-03	West Midlands	6	103709	5156
2020-11-03	South East	7	103709	5327
2020-11-03	South West	8	49945	2050
2020-11-03	East of England	9	57098	4430
2020-11-04	East Midlands	1	94749	3526
2020-11-04	North West	2	243174	8277
2020-11-04	North East	3	71118	2749
2020-11-04	London	4	109153	6584
2020-11-04	Yorkshire and The Humber	5	152586	4600
2020-11-04	West Midlands	6	106451	5194
2020-11-04	South East	7	106451	5342
2020-11-04	South West	8	51552	2057
2020-11-04	East of England	9	58144	4443
2020-11-05	East Midlands	1	96944	3556
2020-11-05	North West	2	247090	8363
2020-11-05	North East	3	72600	2772
2020-11-05	London	4	111242	6599
2020-11-05	Yorkshire and The Humber	5	156174	4657
2020-11-05	West Midlands	6	109287	5233
2020-11-05	South East	7	109287	5356
2020-11-05	South West	8	53112	2070
2020-11-05	East of England	9	59259	4464
2020-11-06	East Midlands	1	99235	3590
2020-11-06	North West	2	250946	8460
2020-11-06	North East	3	74061	2798
2020-11-06	London	4	113356	6615
2020-11-06	Yorkshire and The Humber	5	159807	4724
2020-11-06	West Midlands	6	112083	5269
2020-11-06	South East	7	112083	5375
2020-11-06	South West	8	54594	2086
2020-11-06	East of England	9	60368	4486
2020-11-07	East Midlands	1	100987	3622
2020-11-07	North West	2	253759	8548
2020-11-07	North East	3	75406	2822
2020-11-07	London	4	115004	6638
2020-11-07	Yorkshire and The Humber	5	162634	4800
2020-11-07	West Midlands	6	114350	5313
2020-11-07	South East	7	114350	5393
2020-11-07	South West	8	55757	2097
2020-11-07	East of England	9	61377	4502
2020-11-08	East Midlands	1	103001	3665
2020-11-08	North West	2	256938	8636
2020-11-08	North East	3	76698	2842
2020-11-08	London	4	116758	6657
2020-11-08	Yorkshire and The Humber	5	165522	4866
2020-11-08	West Midlands	6	116802	5351
2020-11-08	South East	7	116802	5415
2020-11-08	South West	8	57048	2116
2020-11-08	East of England	9	62457	4522
2020-11-09	East Midlands	1	105995	3716
2020-11-09	North West	2	261661	8725
2020-11-09	North East	3	78755	2872
2020-11-09	London	4	119835	6685
2020-11-09	Yorkshire and The Humber	5	170013	4954
2020-11-09	West Midlands	6	120732	5391
2020-11-09	South East	7	120732	5448
2020-11-09	South West	8	58950	2132
2020-11-09	East of England	9	64255	4548
2020-11-10	East Midlands	1	108654	3751
2020-11-10	North West	2	265561	8808
2020-11-10	North East	3	80533	2895
2020-11-10	London	4	122556	6700
2020-11-10	Yorkshire and The Humber	5	173783	5015
2020-11-10	West Midlands	6	124378	5435
2020-11-10	South East	7	124378	5473
2020-11-10	South West	8	60718	2142
2020-11-10	East of England	9	65713	4571
2020-11-11	East Midlands	1	111305	3780
2020-11-11	North West	2	269485	8888
2020-11-11	North East	3	82389	2916
2020-11-11	London	4	125464	6712
2020-11-11	Yorkshire and The Humber	5	177484	5070
2020-11-11	West Midlands	6	127916	5482
2020-11-11	South East	7	127916	5498
2020-11-11	South West	8	62313	2160
2020-11-11	East of England	9	67320	4594
2020-11-12	East Midlands	1	113478	3824
2020-11-12	North West	2	272911	8969
2020-11-12	North East	3	83922	2938
2020-11-12	London	4	128300	6732
2020-11-12	Yorkshire and The Humber	5	180683	5146
2020-11-12	West Midlands	6	131010	5526
2020-11-12	South East	7	131010	5524
2020-11-12	South West	8	63865	2178
2020-11-12	East of England	9	68698	4612
2020-11-13	East Midlands	1	115625	3864
2020-11-13	North West	2	276137	9075
2020-11-13	North East	3	85442	2966
2020-11-13	London	4	130993	6745
2020-11-13	Yorkshire and The Humber	5	183759	5213
2020-11-13	West Midlands	6	134057	5563
2020-11-13	South East	7	134057	5552
2020-11-13	South West	8	65579	2193
2020-11-13	East of England	9	70059	4631
2020-11-14	East Midlands	1	117336	3910
2020-11-14	North West	2	278514	9157
2020-11-14	North East	3	86493	2998
2020-11-14	London	4	132913	6765
2020-11-14	Yorkshire and The Humber	5	186259	5282
2020-11-14	West Midlands	6	136419	5605
2020-11-14	South East	7	136419	5583
2020-11-14	South West	8	66835	2204
2020-11-14	East of England	9	71041	4655
2020-11-15	East Midlands	1	118746	3954
2020-11-15	North West	2	280633	9250
2020-11-15	North East	3	87546	3030
2020-11-15	London	4	134705	6784
2020-11-15	Yorkshire and The Humber	5	188352	5357
2020-11-15	West Midlands	6	138444	5658
2020-11-15	South East	7	138444	5620
2020-11-15	South West	8	67886	2222
2020-11-15	East of England	9	71953	4664
2020-11-16	East Midlands	1	121323	4001
2020-11-16	North West	2	284004	9332
2020-11-16	North East	3	89115	3056
2020-11-16	London	4	137775	6815
2020-11-16	Yorkshire and The Humber	5	191628	5406
2020-11-16	West Midlands	6	141828	5708
2020-11-16	South East	7	141828	5654
2020-11-16	South West	8	69625	2245
2020-11-16	East of England	9	73548	4681
2020-11-17	East Midlands	1	123429	4045
2020-11-17	North West	2	287049	9413
2020-11-17	North East	3	90580	3088
2020-11-17	London	4	140331	6844
2020-11-17	Yorkshire and The Humber	5	194686	5462
2020-11-17	West Midlands	6	144858	5754
2020-11-17	South East	7	144858	5684
2020-11-17	South West	8	70918	2269
2020-11-17	East of England	9	74866	4700
2020-11-18	East Midlands	1	125261	4101
2020-11-18	North West	2	289630	9516
2020-11-18	North East	3	91917	3117
2020-11-18	London	4	142785	6864
2020-11-18	Yorkshire and The Humber	5	197267	5542
2020-11-18	West Midlands	6	147472	5815
2020-11-18	South East	7	147472	5724
2020-11-18	South West	8	72093	2293
2020-11-18	East of England	9	76114	4721
2020-11-19	East Midlands	1	126758	4152
2020-11-19	North West	2	291807	9590
2020-11-19	North East	3	92938	3148
2020-11-19	London	4	144964	6891
2020-11-19	Yorkshire and The Humber	5	199357	5617
2020-11-19	West Midlands	6	149846	5871
2020-11-19	South East	7	149846	5761
2020-11-19	South West	8	73086	2314
2020-11-19	East of England	9	77290	4744
2020-11-20	East Midlands	1	128230	4197
2020-11-20	North West	2	293787	9659
2020-11-20	North East	3	93880	3185
2020-11-20	London	4	147070	6919
2020-11-20	Yorkshire and The Humber	5	201295	5681
2020-11-20	West Midlands	6	152150	5932
2020-11-20	South East	7	152150	5793
2020-11-20	South West	8	73986	2346
2020-11-20	East of England	9	78348	4766
2020-11-21	East Midlands	1	129323	4240
2020-11-21	North West	2	295163	9744
2020-11-21	North East	3	94558	3216
2020-11-21	London	4	148547	6938
2020-11-21	Yorkshire and The Humber	5	202660	5750
2020-11-21	West Midlands	6	153740	5986
2020-11-21	South East	7	153740	5825
2020-11-21	South West	8	74682	2382
2020-11-21	East of England	9	79150	4791
2020-11-22	East Midlands	1	130334	4297
2020-11-22	North West	2	296545	9812
2020-11-22	North East	3	95184	3244
2020-11-22	London	4	150027	6967
2020-11-22	Yorkshire and The Humber	5	204009	5819
2020-11-22	West Midlands	6	155212	6040
2020-11-22	South East	7	155212	5866
2020-11-22	South West	8	75254	2417
2020-11-22	East of England	9	79953	4816
2020-11-23	East Midlands	1	131963	4348
2020-11-23	North West	2	298733	9884
2020-11-23	North East	3	96155	3278
2020-11-23	London	4	152412	6985
2020-11-23	Yorkshire and The Humber	5	206074	5893
2020-11-23	West Midlands	6	157460	6100
2020-11-23	South East	7	157460	5911
2020-11-23	South West	8	76264	2436
2020-11-23	East of England	9	81190	4840
2020-11-24	East Midlands	1	133420	4399
2020-11-24	North West	2	300591	9952
2020-11-24	North East	3	97006	3316
2020-11-24	London	4	154563	7015
2020-11-24	Yorkshire and The Humber	5	207831	5968
2020-11-24	West Midlands	6	159480	6151
2020-11-24	South East	7	159480	5949
2020-11-24	South West	8	77092	2464
2020-11-24	East of England	9	82221	4863
2020-11-25	East Midlands	1	134763	4447
2020-11-25	North West	2	302424	10036
2020-11-25	North East	3	97812	3344
2020-11-25	London	4	156800	7053
2020-11-25	Yorkshire and The Humber	5	209439	6029
2020-11-25	West Midlands	6	161391	6203
2020-11-25	South East	7	161391	6002
2020-11-25	South West	8	77948	2493
2020-11-25	East of England	9	83425	4894
2020-11-26	East Midlands	1	135932	4498
2020-11-26	North West	2	304020	10092
2020-11-26	North East	3	98516	3373
2020-11-26	London	4	158863	7081
2020-11-26	Yorkshire and The Humber	5	210835	6091
2020-11-26	West Midlands	6	163085	6262
2020-11-26	South East	7	163085	6050
2020-11-26	South West	8	78717	2512
2020-11-26	East of England	9	84454	4913
2020-11-27	East Midlands	1	137053	4549
2020-11-27	North West	2	305452	10156
2020-11-27	North East	3	99159	3396
2020-11-27	London	4	161058	7103
2020-11-27	Yorkshire and The Humber	5	212145	6155
2020-11-27	West Midlands	6	164641	6307
2020-11-27	South East	7	164641	6089
2020-11-27	South West	8	79420	2542
2020-11-27	East of England	9	85583	4937
2020-11-28	East Midlands	1	137927	4603
2020-11-28	North West	2	306597	10211
2020-11-28	North East	3	99653	3422
2020-11-28	London	4	162695	7136
2020-11-28	Yorkshire and The Humber	5	213239	6224
2020-11-28	West Midlands	6	165776	6356
2020-11-28	South East	7	165776	6123
2020-11-28	South West	8	79924	2573
2020-11-28	East of England	9	86390	4967
2020-11-29	East Midlands	1	138723	4649
2020-11-29	North West	2	307648	10266
2020-11-29	North East	3	100108	3450
2020-11-29	London	4	164346	7184
2020-11-29	Yorkshire and The Humber	5	214277	6276
2020-11-29	West Midlands	6	166897	6427
2020-11-29	South East	7	166897	6173
2020-11-29	South West	8	80429	2606
2020-11-29	East of England	9	87158	4985
2020-11-30	East Midlands	1	140161	4692
2020-11-30	North West	2	309532	10325
2020-11-30	North East	3	100876	3474
2020-11-30	London	4	167032	7210
2020-11-30	Yorkshire and The Humber	5	215981	6329
2020-11-30	West Midlands	6	168597	6495
2020-11-30	South East	7	168597	6205
2020-11-30	South West	8	81231	2635
2020-11-30	East of England	9	88676	5012
2020-12-01	East Midlands	1	141424	4750
2020-12-01	North West	2	311248	10385
2020-12-01	North East	3	101525	3493
2020-12-01	London	4	169485	7232
2020-12-01	Yorkshire and The Humber	5	217466	6363
2020-12-01	West Midlands	6	170125	6543
2020-12-01	South East	7	170125	6253
2020-12-01	South West	8	81969	2660
2020-12-01	East of England	9	89959	5044
2020-12-02	East Midlands	1	142680	4798
2020-12-02	North West	2	312698	10438
2020-12-02	North East	3	102167	3512
2020-12-02	London	4	172278	7260
2020-12-02	Yorkshire and The Humber	5	218807	6418
2020-12-02	West Midlands	6	171596	6585
2020-12-02	South East	7	171596	6297
2020-12-02	South West	8	82635	2682
2020-12-02	East of England	9	91396	5066
2020-12-03	East Midlands	1	143918	4849
2020-12-03	North West	2	314051	10505
2020-12-03	North East	3	102759	3532
2020-12-03	London	4	174728	7294
2020-12-03	Yorkshire and The Humber	5	219955	6482
2020-12-03	West Midlands	6	172943	6645
2020-12-03	South East	7	172943	6353
2020-12-03	South West	8	83306	2706
2020-12-03	East of England	9	92734	5092
2020-12-04	East Midlands	1	145008	4899
2020-12-04	North West	2	315494	10570
2020-12-04	North East	3	103319	3550
2020-12-04	London	4	177639	7326
2020-12-04	Yorkshire and The Humber	5	221006	6554
2020-12-04	West Midlands	6	174341	6705
2020-12-04	South East	7	174341	6409
2020-12-04	South West	8	83900	2734
2020-12-04	East of England	9	94112	5120
2020-12-05	East Midlands	1	145860	4943
2020-12-05	North West	2	316504	10623
2020-12-05	North East	3	103737	3577
2020-12-05	London	4	179876	7353
2020-12-05	Yorkshire and The Humber	5	221883	6598
2020-12-05	West Midlands	6	175448	6755
2020-12-05	South East	7	175448	6453
2020-12-05	South West	8	84402	2759
2020-12-05	East of England	9	95298	5149
2020-12-06	East Midlands	1	146816	4990
2020-12-06	North West	2	317638	10673
2020-12-06	North East	3	104248	3598
2020-12-06	London	4	182297	7380
2020-12-06	Yorkshire and The Humber	5	222747	6660
2020-12-06	West Midlands	6	176575	6810
2020-12-06	South East	7	176575	6498
2020-12-06	South West	8	84887	2776
2020-12-06	East of England	9	96598	5177
2020-12-07	East Midlands	1	148385	5040
2020-12-07	North West	2	319473	10729
2020-12-07	North East	3	105006	3625
2020-12-07	London	4	186002	7414
2020-12-07	Yorkshire and The Humber	5	224147	6708
2020-12-07	West Midlands	6	178305	6858
2020-12-07	South East	7	178305	6535
2020-12-07	South West	8	85655	2802
2020-12-07	East of England	9	98792	5203
2020-12-08	East Midlands	1	149791	5072
2020-12-08	North West	2	321043	10791
2020-12-08	North East	3	105725	3644
2020-12-08	London	4	189698	7448
2020-12-08	Yorkshire and The Humber	5	225491	6756
2020-12-08	West Midlands	6	180026	6920
2020-12-08	South East	7	180026	6598
2020-12-08	South West	8	86496	2825
2020-12-08	East of England	9	100881	5232
2020-12-09	East Midlands	1	151184	5116
2020-12-09	North West	2	322636	10851
2020-12-09	North East	3	106364	3660
2020-12-09	London	4	194105	7478
2020-12-09	Yorkshire and The Humber	5	226827	6808
2020-12-09	West Midlands	6	181679	6970
2020-12-09	South East	7	181679	6653
2020-12-09	South West	8	87313	2854
2020-12-09	East of England	9	103135	5268
2020-12-10	East Midlands	1	152614	5157
2020-12-10	North West	2	324276	10905
2020-12-10	North East	3	107010	3687
2020-12-10	London	4	199099	7507
2020-12-10	Yorkshire and The Humber	5	228043	6861
2020-12-10	West Midlands	6	183357	7023
2020-12-10	South East	7	183357	6702
2020-12-10	South West	8	88182	2884
2020-12-10	East of England	9	105452	5307
2020-12-11	East Midlands	1	154046	5204
2020-12-11	North West	2	325905	10950
2020-12-11	North East	3	107658	3708
2020-12-11	London	4	204563	7534
2020-12-11	Yorkshire and The Humber	5	229274	6917
2020-12-11	West Midlands	6	185102	7073
2020-12-11	South East	7	185102	6770
2020-12-11	South West	8	88994	2915
2020-12-11	East of England	9	108140	5358
2020-12-12	East Midlands	1	155074	5257
2020-12-12	North West	2	327162	11012
2020-12-12	North East	3	108166	3728
2020-12-12	London	4	209218	7575
2020-12-12	Yorkshire and The Humber	5	230224	6959
2020-12-12	West Midlands	6	186439	7126
2020-12-12	South East	7	186439	6824
2020-12-12	South West	8	89658	2931
2020-12-12	East of England	9	110384	5389
2020-12-13	East Midlands	1	156120	5299
2020-12-13	North West	2	328485	11061
2020-12-13	North East	3	108738	3744
2020-12-13	London	4	214710	7604
2020-12-13	Yorkshire and The Humber	5	231251	7006
2020-12-13	West Midlands	6	187763	7179
2020-12-13	South East	7	187763	6892
2020-12-13	South West	8	90474	2956
2020-12-13	East of England	9	113132	5425
2020-12-14	East Midlands	1	158161	5356
2020-12-14	North West	2	330718	11120
2020-12-14	North East	3	109641	3773
2020-12-14	London	4	223020	7641
2020-12-14	Yorkshire and The Humber	5	232973	7049
2020-12-14	West Midlands	6	190151	7228
2020-12-14	South East	7	190151	6959
2020-12-14	South West	8	91732	2986
2020-12-14	East of England	9	117557	5464
2020-12-15	East Midlands	1	159883	5399
2020-12-15	North West	2	332841	11166
2020-12-15	North East	3	110535	3790
2020-12-15	London	4	231835	7686
2020-12-15	Yorkshire and The Humber	5	234466	7093
2020-12-15	West Midlands	6	192392	7278
2020-12-15	South East	7	192392	7028
2020-12-15	South West	8	92951	3016
2020-12-15	East of England	9	121893	5505
2020-12-16	East Midlands	1	161568	5441
2020-12-16	North West	2	334869	11214
2020-12-16	North East	3	111354	3802
2020-12-16	London	4	241797	7716
2020-12-16	Yorkshire and The Humber	5	235695	7131
2020-12-16	West Midlands	6	194456	7325
2020-12-16	South East	7	194456	7103
2020-12-16	South West	8	94281	3037
2020-12-16	East of England	9	126610	5546
2020-12-17	East Midlands	1	163247	5492
2020-12-17	North West	2	336817	11250
2020-12-17	North East	3	112002	3823
2020-12-17	London	4	251925	7777
2020-12-17	Yorkshire and The Humber	5	236868	7184
2020-12-17	West Midlands	6	196577	7380
2020-12-17	South East	7	196577	7186
2020-12-17	South West	8	95395	3070
2020-12-17	East of England	9	131228	5591
2020-12-18	East Midlands	1	164946	5551
2020-12-18	North West	2	338917	11302
2020-12-18	North East	3	112786	3855
2020-12-18	London	4	262696	7820
2020-12-18	Yorkshire and The Humber	5	238317	7235
2020-12-18	West Midlands	6	198651	7439
2020-12-18	South East	7	198651	7250
2020-12-18	South West	8	96643	3087
2020-12-18	East of England	9	136361	5646
2020-12-19	East Midlands	1	166279	5588
2020-12-19	North West	2	340579	11354
2020-12-19	North East	3	113391	3879
2020-12-19	London	4	269836	7867
2020-12-19	Yorkshire and The Humber	5	239334	7273
2020-12-19	West Midlands	6	200258	7486
2020-12-19	South East	7	200258	7327
2020-12-19	South West	8	97424	3113
2020-12-19	East of England	9	139756	5710
2020-12-20	East Midlands	1	167971	5636
2020-12-20	North West	2	342526	11399
2020-12-20	North East	3	114145	3905
2020-12-20	London	4	278715	7919
2020-12-20	Yorkshire and The Humber	5	240747	7315
2020-12-20	West Midlands	6	202472	7532
2020-12-20	South East	7	202472	7412
2020-12-20	South West	8	98696	3135
2020-12-20	East of England	9	144348	5771
2020-12-21	East Midlands	1	170360	5692
2020-12-21	North West	2	345583	11454
2020-12-21	North East	3	115156	3924
2020-12-21	London	4	291936	7982
2020-12-21	Yorkshire and The Humber	5	242730	7354
2020-12-21	West Midlands	6	205450	7584
2020-12-21	South East	7	205450	7523
2020-12-21	South West	8	100647	3161
2020-12-21	East of England	9	151040	5842
2020-12-22	East Midlands	1	172435	5739
2020-12-22	North West	2	348387	11506
2020-12-22	North East	3	116298	3952
2020-12-22	London	4	305255	8057
2020-12-22	Yorkshire and The Humber	5	244597	7400
2020-12-22	West Midlands	6	208260	7644
2020-12-22	South East	7	208260	7621
2020-12-22	South West	8	102450	3187
2020-12-22	East of England	9	157397	5898
2020-12-23	East Midlands	1	174440	5781
2020-12-23	North West	2	351241	11564
2020-12-23	North East	3	117379	3976
2020-12-23	London	4	317571	8126
2020-12-23	Yorkshire and The Humber	5	246226	7444
2020-12-23	West Midlands	6	210983	7691
2020-12-23	South East	7	210983	7724
2020-12-23	South West	8	104223	3206
2020-12-23	East of England	9	163252	5970
2020-12-24	East Midlands	1	175876	5815
2020-12-24	North West	2	353528	11633
2020-12-24	North East	3	118156	3999
2020-12-24	London	4	326975	8191
2020-12-24	Yorkshire and The Humber	5	247478	7482
2020-12-24	West Midlands	6	213094	7745
2020-12-24	South East	7	213094	7822
2020-12-24	South West	8	105348	3234
2020-12-24	East of England	9	167587	6045
2020-12-25	East Midlands	1	176572	5860
2020-12-25	North West	2	354440	11695
2020-12-25	North East	3	118470	4017
2020-12-25	London	4	331297	8279
2020-12-25	Yorkshire and The Humber	5	248068	7524
2020-12-25	West Midlands	6	214105	7796
2020-12-25	South East	7	214105	7942
2020-12-25	South West	8	105917	3264
2020-12-25	East of England	9	169322	6126
2020-12-26	East Midlands	1	178432	5908
2020-12-26	North West	2	357093	11754
2020-12-26	North East	3	119446	4051
2020-12-26	London	4	343151	8372
2020-12-26	Yorkshire and The Humber	5	249730	7569
2020-12-26	West Midlands	6	216700	7857
2020-12-26	South East	7	216700	8053
2020-12-26	South West	8	107741	3293
2020-12-26	East of England	9	175056	6209
2020-12-27	East Midlands	1	180823	5955
2020-12-27	North West	2	360610	11807
2020-12-27	North East	3	120728	4081
2020-12-27	London	4	356275	8474
2020-12-27	Yorkshire and The Humber	5	251689	7625
2020-12-27	West Midlands	6	219851	7911
2020-12-27	South East	7	219851	8185
2020-12-27	South West	8	109964	3323
2020-12-27	East of England	9	181599	6277
2020-12-28	East Midlands	1	183312	5986
2020-12-28	North West	2	364204	11883
2020-12-28	North East	3	122163	4116
2020-12-28	London	4	366943	8576
2020-12-28	Yorkshire and The Humber	5	253807	7675
2020-12-28	West Midlands	6	222982	7961
2020-12-28	South East	7	222982	8309
2020-12-28	South West	8	112399	3356
2020-12-28	East of England	9	187552	6366
2020-12-29	East Midlands	1	187277	6032
2020-12-29	North West	2	370831	11948
2020-12-29	North East	3	124596	4139
2020-12-29	London	4	386800	8685
2020-12-29	Yorkshire and The Humber	5	257029	7722
2020-12-29	West Midlands	6	229062	8009
2020-12-29	South East	7	229062	8430
2020-12-29	South West	8	116516	3388
2020-12-29	East of England	9	198672	6450
2020-12-30	East Midlands	1	190887	6087
2020-12-30	North West	2	377251	12003
2020-12-30	North East	3	126875	4161
2020-12-30	London	4	404099	8808
2020-12-30	Yorkshire and The Humber	5	259975	7755
2020-12-30	West Midlands	6	234935	8079
2020-12-30	South East	7	234935	8575
2020-12-30	South West	8	119700	3413
2020-12-30	East of England	9	207425	6546
2020-12-31	East Midlands	1	193863	6140
2020-12-31	North West	2	382462	12077
2020-12-31	North East	3	128437	4180
2020-12-31	London	4	416488	8937
2020-12-31	Yorkshire and The Humber	5	262142	7795
2020-12-31	West Midlands	6	239489	8137
2020-12-31	South East	7	239489	8716
2020-12-31	South West	8	122293	3444
2020-12-31	East of England	9	213898	6649
2021-01-01	East Midlands	1	195524	6185
2021-01-01	North West	2	385325	12131
2021-01-01	North East	3	129386	4213
2021-01-01	London	4	423224	9072
2021-01-01	Yorkshire and The Humber	5	263618	7853
2021-01-01	West Midlands	6	242486	8194
2021-01-01	South East	7	242486	8833
2021-01-01	South West	8	124127	3477
2021-01-01	East of England	9	217919	6757
2021-01-02	East Midlands	1	198931	6240
2021-01-02	North West	2	392225	12191
2021-01-02	North East	3	131149	4236
2021-01-02	London	4	436845	9218
2021-01-02	Yorkshire and The Humber	5	266352	7904
2021-01-02	West Midlands	6	248113	8258
2021-01-02	South East	7	248113	8970
2021-01-02	South West	8	127156	3515
2021-01-02	East of England	9	225208	6851
2021-01-03	East Midlands	1	201925	6284
2021-01-03	North West	2	398763	12258
2021-01-03	North East	3	132823	4259
2021-01-03	London	4	449950	9354
2021-01-03	Yorkshire and The Humber	5	268782	7948
2021-01-03	West Midlands	6	252973	8309
2021-01-03	South East	7	252973	9108
2021-01-03	South West	8	129951	3550
2021-01-03	East of England	9	231710	6962
2021-01-04	East Midlands	1	206208	6338
2021-01-04	North West	2	406967	12322
2021-01-04	North East	3	135113	4285
2021-01-04	London	4	467168	9514
2021-01-04	Yorkshire and The Humber	5	272248	7988
2021-01-04	West Midlands	6	260118	8379
2021-01-04	South East	7	260118	9274
2021-01-04	South West	8	134119	3595
2021-01-04	East of England	9	241062	7086
2021-01-05	East Midlands	1	209704	6402
2021-01-05	North West	2	414706	12401
2021-01-05	North East	3	136845	4321
2021-01-05	London	4	481705	9691
2021-01-05	Yorkshire and The Humber	5	275057	8035
2021-01-05	West Midlands	6	265984	8452
2021-01-05	South East	7	265984	9432
2021-01-05	South West	8	138016	3636
2021-01-05	East of England	9	248295	7227
2021-01-06	East Midlands	1	212895	6458
2021-01-06	North West	2	421304	12499
2021-01-06	North East	3	138349	4345
2021-01-06	London	4	495237	9851
2021-01-06	Yorkshire and The Humber	5	277630	8088
2021-01-06	West Midlands	6	271564	8532
2021-01-06	South East	7	271564	9626
2021-01-06	South West	8	141180	3677
2021-01-06	East of England	9	254541	7344
2021-01-07	East Midlands	1	215868	6508
2021-01-07	North West	2	427442	12586
2021-01-07	North East	3	139823	4376
2021-01-07	London	4	507289	10037
2021-01-07	Yorkshire and The Humber	5	280073	8138
2021-01-07	West Midlands	6	276325	8624
2021-01-07	South East	7	276325	9816
2021-01-07	South West	8	144035	3725
2021-01-07	East of England	9	260340	7494
2021-01-08	East Midlands	1	218666	6569
2021-01-08	North West	2	433060	12677
2021-01-08	North East	3	140971	4407
2021-01-08	London	4	517803	10211
2021-01-08	Yorkshire and The Humber	5	282166	8184
2021-01-08	West Midlands	6	280936	8725
2021-01-08	South East	7	280936	10019
2021-01-08	South West	8	146716	3772
2021-01-08	East of England	9	265570	7625
2021-01-09	East Midlands	1	220992	6651
2021-01-09	North West	2	437990	12777
2021-01-09	North East	3	141973	4437
2021-01-09	London	4	526531	10390
2021-01-09	Yorkshire and The Humber	5	284019	8226
2021-01-09	West Midlands	6	284884	8822
2021-01-09	South East	7	284884	10194
2021-01-09	South West	8	149199	3816
2021-01-09	East of England	9	269635	7795
2021-01-10	East Midlands	1	223148	6705
2021-01-10	North West	2	443179	12873
2021-01-10	North East	3	143031	4473
2021-01-10	London	4	533991	10582
2021-01-10	Yorkshire and The Humber	5	285764	8281
2021-01-10	West Midlands	6	288690	8931
2021-01-10	South East	7	288690	10385
2021-01-10	South West	8	151344	3876
2021-01-10	East of England	9	273371	7981
2021-01-11	East Midlands	1	226684	6787
2021-01-11	North West	2	450604	12978
2021-01-11	North East	3	144717	4521
2021-01-11	London	4	545523	10766
2021-01-11	Yorkshire and The Humber	5	288623	8330
2021-01-11	West Midlands	6	294539	9046
2021-01-11	South East	7	294539	10585
2021-01-11	South West	8	155035	3935
2021-01-11	East of England	9	279502	8137
2021-01-12	East Midlands	1	229928	6864
2021-01-12	North West	2	456953	13070
2021-01-12	North East	3	146143	4556
2021-01-12	London	4	555341	10958
2021-01-12	Yorkshire and The Humber	5	291131	8386
2021-01-12	West Midlands	6	299993	9161
2021-01-12	South East	7	299993	10846
2021-01-12	South West	8	158092	4005
2021-01-12	East of England	9	284729	8322
2021-01-13	East Midlands	1	232760	6966
2021-01-13	North West	2	462332	13195
2021-01-13	North East	3	147536	4581
2021-01-13	London	4	564644	11156
2021-01-13	Yorkshire and The Humber	5	293361	8451
2021-01-13	West Midlands	6	305206	9258
2021-01-13	South East	7	305206	11082
2021-01-13	South West	8	160931	4071
2021-01-13	East of England	9	289639	8499
2021-01-14	East Midlands	1	235556	7052
2021-01-14	North West	2	467485	13313
2021-01-14	North East	3	148760	4622
2021-01-14	London	4	573557	11351
2021-01-14	Yorkshire and The Humber	5	294560	8489
2021-01-14	West Midlands	6	310195	9372
2021-01-14	South East	7	310195	11322
2021-01-14	South West	8	163700	4154
2021-01-14	East of England	9	294229	8665
2021-01-15	East Midlands	1	238270	7144
2021-01-15	North West	2	472116	13429
2021-01-15	North East	3	149979	4666
2021-01-15	London	4	581739	11534
2021-01-15	Yorkshire and The Humber	5	296514	8552
2021-01-15	West Midlands	6	315083	9488
2021-01-15	South East	7	315083	11551
2021-01-15	South West	8	166139	4224
2021-01-15	East of England	9	298700	8850
2021-01-16	East Midlands	1	240330	7242
2021-01-16	North West	2	476046	13541
2021-01-16	North East	3	150989	4697
2021-01-16	London	4	587902	11732
2021-01-16	Yorkshire and The Humber	5	298211	8628
2021-01-16	West Midlands	6	318644	9611
2021-01-16	South East	7	318644	11801
2021-01-16	South West	8	167871	4309
2021-01-16	East of England	9	301707	9039
2021-01-17	East Midlands	1	242417	7331
2021-01-17	North West	2	479813	13663
2021-01-17	North East	3	151934	4730
2021-01-17	London	4	593283	11938
2021-01-17	Yorkshire and The Humber	5	299852	8687
2021-01-17	West Midlands	6	322253	9727
2021-01-17	South East	7	322253	12055
2021-01-17	South West	8	169463	4390
2021-01-17	East of England	9	304720	9241
2021-01-18	East Midlands	1	245643	7416
2021-01-18	North West	2	485276	13794
2021-01-18	North East	3	153487	4767
2021-01-18	London	4	601575	12140
2021-01-18	Yorkshire and The Humber	5	302378	8734
2021-01-18	West Midlands	6	327519	9866
